runTrialId,run,startCatPos,startId,blockId,runBlockId,speed,distance,startCat,targetId,targetCat,probeDur,bufferDur,itiDur,ts,tp,direction,targetCatPos,speedCueDur,blinkFixDur,sampleDur,feedbackDur,probeDist,probeId,probeCat,probeCatPos,probe_ts,probe_loc,optionCat,movementDur,participantId,speedCueTrial
13,4,2,5,21,3,1.2,17,2,4,2,0.0,2151.5381536633895,2532.414,14166.667,,1,1,14166.661,2700,1000,1000.0,12,17,6,2,10000.0,0,0,16318.205,0,1
14,4,3,9,21,3,1.2,13,3,4,2,0.0,1822.6009941439156,2510.851,10833.333,,1,1,14166.661,2700,1000,1000.0,8,17,6,2,6666.667,0,0,12655.934,0,0
15,4,1,1,21,3,1.2,12,1,13,5,1000.0,1839.9884023484778,2940.758,10000.0,,1,1,14166.661,2700,1000,0.0,7,8,3,2,5833.333,1,1,11839.988,0,0
16,4,1,1,21,3,1.2,15,1,16,6,0.0,1795.6065166263513,2877.115,12500.0,,1,1,14166.661,2700,1000,1000.0,7,8,3,2,5833.333,0,0,14295.607,0,0
17,4,3,18,21,3,1.2,15,6,15,5,0.0,2465.011813527006,2210.508,12500.0,,1,3,14166.661,2700,1000,1000.0,8,8,3,2,6666.667,0,0,14965.012,0,0
18,4,3,9,21,3,1.2,15,3,6,2,0.0,1857.5344581239906,2138.16,12500.0,,1,3,14166.661,2700,1000,1000.0,11,2,1,2,9166.667,0,0,14357.534,0,0
19,4,2,2,22,4,2.0,12,1,14,5,0.0,1102.9889409115513,2455.132,6000.0,,1,2,8500.0,2700,1000,1000.0,6,8,3,2,3000.0,0,0,7102.989,0,1
20,4,3,18,22,4,2.0,13,6,13,5,0.0,1435.2796986665085,2885.221,6500.0,,1,1,8500.0,2700,1000,1000.0,5,5,2,2,2500.0,0,0,7935.28,0,0
21,4,1,16,22,4,2.0,13,6,11,4,0.0,1458.0224052079034,2102.977,6500.0,,1,2,8500.0,2700,1000,1000.0,7,5,2,2,3500.0,0,0,7958.022,0,0
22,4,1,10,22,4,2.0,17,4,9,3,0.0,1401.4972839661677,2538.984,8500.0,,1,3,8500.0,2700,1000,1000.0,7,17,6,2,3500.0,0,0,9901.497,0,0
23,4,2,2,22,4,2.0,13,1,15,5,0.0,1488.5416474343742,2464.123,6500.0,,1,3,8500.0,2700,1000,1000.0,6,8,3,2,3000.0,0,0,7988.542,0,0
24,4,1,10,22,4,2.0,16,4,8,3,1000.0,1051.5192531829757,2621.522,8000.0,,1,2,8500.0,2700,1000,0.0,10,2,1,2,5000.0,1,-1,9051.519,0,0
25,4,3,15,23,5,1.2,13,5,10,4,0.0,2069.7546999724786,2417.492,10833.333,,1,1,14166.661,2700,1000,1000.0,8,5,2,2,6666.667,0,0,12903.088,0,1
26,4,2,5,23,5,1.2,14,2,1,1,0.0,1821.530347652599,2408.461,11666.667,,1,1,14166.661,2700,1000,1000.0,9,14,5,2,7500.0,0,0,13488.197,0,0
27,4,1,10,23,5,1.2,14,4,6,2,0.0,1989.8134355714662,2953.514,11666.667,,1,3,14166.661,2700,1000,1000.0,10,2,1,2,8333.333,0,0,13656.48,0,0
28,4,2,14,23,5,1.2,13,5,9,3,0.0,1750.6109500426596,2709.953,10833.333,,1,3,14166.661,2700,1000,1000.0,9,5,2,2,7500.0,0,0,12583.944,0,0
29,4,3,15,23,5,1.2,15,5,12,4,0.0,1705.3665544802352,2490.371,12500.0,,1,3,14166.661,2700,1000,1000.0,8,5,2,2,6666.667,0,0,14205.367,0,0
30,4,1,13,23,5,1.2,14,5,9,3,0.0,2401.200277018843,2878.626,11666.667,,1,3,14166.661,2700,1000,1000.0,7,2,1,2,5833.333,0,0,14067.867,0,0
